data,selic_meta,debt_dbgg,ibc_br,ipca,selic_efetiva,unemployment,usd_brl,selic_next,target,ipca_pct1,ipca_pct3,ibc_br_pct1,ibc_br_pct3,debt_dbgg_pct1,debt_dbgg_pct3,usd_brl_pct1,usd_brl_pct3,unemployment_pct1,unemployment_pct3,ipca_ma3,ipca_std3,ibc_br_ma3,ibc_br_std3,usd_brl_ma3,usd_brl_std3,selic_meta_lag1,selic_meta_lag3,ipca_lag1,ipca_lag3,ibc_br_lag1,ibc_br_lag3,unemployment_lag1,unemployment_lag3,usd_brl_lag1,usd_brl_lag3
2020-08-01,1.94,50.6,95.2139,0.24,0.16,14.8,5.460633333333333,1.9,0,-0.33333333333333337,-1.631578947368421,-0.00506922641423091,0.12700177843799287,-0.05632226781051841,0.02429149797570851,0.03429006558198755,-0.03229160205688031,0.04964539007092217,0.12977099236641232,0.28666666666666657,0.06429100507328825,93.32213,3.7047171282434315,5.312074741200828,0.1352756400126257,2.15,3.01,0.36,-0.38,95.69902,84.48425,14.1,13.1,5.279595652173913,5.64285
2020-09-01,1.9,51.81,96.06631,0.64,0.16,14.9,5.398880952380952,1.9,0,1.666666666666667,1.4615384615384617,0.008952579402797367,0.07874864393268455,0.023913043478260843,-0.008421052631578885,-0.01130864813343646,0.039046555085005874,0.006756756756756799,0.09558823529411775,0.4133333333333333,0.20526405757787572,95.65974333333334,0.42756016469454783,5.379703312629399,0.09202986960615138,1.94,2.58,0.24,0.26,95.2139,89.05347,14.8,13.6,5.460633333333333,5.195995238095238
2020-10-01,1.9,52.17,98.01643,0.86,0.16,14.6,5.625190476190476,1.9,0,0.34375,1.3888888888888888,0.020299728385528626,0.024215608477495376,0.00694846554719164,-0.02704214845207009,0.04191785775711909,0.06545857803982824,-0.020134228187919545,0.03546099290780136,0.58,0.31432467291003424,96.43221333333332,1.4366480213447057,5.4949015873015865,0.11698177235897973,1.9,2.15,0.64,0.36,96.06631,95.69902,14.9,14.1,5.398880952380952,5.279595652173913
2020-11-01,1.9,52.31,96.68399,0.89,0.15,14.3,5.417235,1.9,0,0.03488372093023262,2.7083333333333335,-0.01359404744694337,0.015439867498338034,0.0026835345984281833,0.03379446640316197,-0.03696861058673151,-0.007947490828292159,-0.020547945205479423,-0.03378378378378377,0.7966666666666665,0.13650396819628777,96.92224333333333,0.9966521417895353,5.480435476190476,0.12569695813642737,1.9,1.94,0.86,0.24,98.01643,95.2139,14.6,14.8,5.625190476190476,5.460633333333333
2020-12-01,1.9,52.81,97.50257,1.35,0.16,14.2,5.144945454545455,1.9,0,0.5168539325842698,1.109375,0.008466551701062475,0.014950714771911233,0.00955840183521306,0.01930129318664342,-0.05026356535290499,-0.047034839270443385,-0.006993006993007089,-0.046979865771812124,1.0333333333333332,0.2746512940681929,97.40099666666667,0.6720021911673204,5.39579031024531,0.24083962764194902,1.9,1.9,0.89,0.64,96.68399,96.06631,14.3,14.9,5.417235,5.398880952380952
2021-01-01,1.9,52.52,92.11361,0.25,0.15,14.4,5.3556,1.9,0,-0.8148148148148149,-0.7093023255813953,-0.055269927756776194,-0.060222760612685056,-0.005491384207536476,0.006708836496070569,0.04094398032314128,-0.04792557289065347,0.014084507042253502,-0.013698630136986245,0.83,0.5524490926773252,95.43338999999999,2.904001160537014,5.305926818181818,0.14277943789256467,1.9,1.9,1.35,0.86,97.50257,98.01643,14.2,14.6,5.144945454545455,5.625190476190476
2021-02-01,1.9,52.54,94.07591,0.86,0.13,14.6,5.415894444444444,2.23,1,2.44,-0.03370786516853941,0.021303040886140545,-0.02697530377056223,0.00038080731150036407,0.004396864844198101,0.011258205326096782,-0.0002474612150952238,0.01388888888888884,0.020979020979020824,0.8199999999999998,0.5510898293381941,94.56403,2.7274380508455764,5.305479966329966,0.1422580476216866,1.9,1.9,0.25,0.89,92.11361,96.68399,14.4,14.3,5.3556,5.417235
2021-03-01,2.23,52.08,101.2411,0.93,0.2,14.9,5.645547826086957,2.65,1,0.08139534883720945,-0.3111111111111111,0.07616391911595666,0.03834288675672859,-0.008755234107346799,-0.013823139556902175,0.04240359261028215,0.09729984038980022,0.020547945205479534,0.04929577464788748,0.6799999999999998,0.3740320841853008,95.81020666666666,4.804540261152328,5.472347423510467,0.1529955541746558,1.9,1.9,0.86,1.35,94.07591,97.50257,14.6,14.2,5.415894444444444,5.144945454545455
2021-04-01,2.65,50.87,97.3099,0.31,0.21,14.8,5.561535,3.29,1,-0.6666666666666667,0.24,-0.03883007987862641,0.05641175066312143,-0.023233486943164405,-0.03141660319878148,-0.014881253099787717,0.03845227425498554,-0.006711409395973145,0.0277777777777779,0.6999999999999998,0.3395585369269928,97.54230333333334,3.5882440574790464,5.540992423510467,0.11619667384044369,2.23,1.9,0.93,0.25,101.2411,92.11361,14.9,14.4,5.645547826086957,5.3556
2021-05-01,3.29,50.45,96.19109,0.83,0.27,14.7,5.290447619047619,3.76,1,1.6774193548387095,-0.03488372093023262,-0.011497391324007067,0.022483758063036596,-0.008256339689404313,-0.03977921583555377,-0.048743266194024026,-0.023162716091246316,-0.006756756756756799,0.006849315068493178,0.6899999999999998,0.3328663395418647,98.24736333333334,2.6523156629695634,5.499176815044859,0.18558137482791864,2.65,1.9,0.31,0.86,97.3099,94.07591,14.8,14.6,5.561535,5.415894444444444
2021-06-01,3.76,50.8,96.45376,0.53,0.31,14.2,5.031304761904762,4.15,1,-0.36144578313253006,-0.4301075268817204,0.002730710297596195,-0.047286526914464555,0.006937561942517156,-0.02457757296466978,-0.04898316282536175,-0.10880132151992394,-0.03401360544217691,-0.046979865771812124,0.5566666666666665,0.26102362600602524,96.65158333333333,0.5850508588435899,5.294429126984127,0.2651375410079063,3.29,2.23,0.83,0.93,96.19109,101.2411,14.7,14.9,5.290447619047619,5.645547826086957
2021-07-01,4.15,50.77,99.92006,0.96,0.36,13.7,5.156027272727273,5.01,1,0.811320754716981,2.096774193548387,0.035937427426364854,0.02682317009882862,-0.0005905511811022945,-0.0019657951641437466,0.024789297552965772,-0.07291291473895745,-0.035211267605633756,-0.07432432432432445,0.7733333333333331,0.2205296654269741,97.52163666666668,2.081243557739862,5.1592598845598845,0.12960166833989822,3.76,2.65,0.53,0.31,96.45376,97.3099,14.2,14.8,5.031304761904762,5.561535
2021-08-01,5.01,50.54,99.30045,0.87,0.43,13.2,5.251122727272727,5.43,1,-0.09375,0.048192771084337505,-0.006201057125065912,0.03232482343219112,-0.004530234390388133,0.001783944499504475,0.018443551501067468,-0.007433188003470148,-0.03649635036496346,-0.10204081632653061,0.7866666666666665,0.22678918257565356,98.55808999999999,1.8485488091203826,5.1461515873015875,0.11024124158679091,4.15,3.29,0.96,0.83,99.92006,96.19109,13.7,14.7,5.156027272727273,5.290447619047619
2021-09-01,5.43,50.41,97.12334,1.16,0.44,12.7,5.2790904761904764,6.3,1,0.33333333333333326,1.1886792452830188,-0.021924472648411908,0.0069419792447695805,-0.0025722200237435766,-0.007677165354330717,0.00532605127899477,0.049248798475071354,-0.037878787878787845,-0.10563380281690138,0.9966666666666665,0.14843629385474724,98.78128333333332,1.468863918283018,5.228746825396825,0.06451084211375595,5.01,3.76,0.87,0.53,99.30045,96.45376,13.2,14.2,5.251122727272727,5.031304761904762
2021-10-01,6.3,50.11,96.51222,1.25,0.49,12.1,5.539375,7.65,1,0.07758620689655182,0.3020833333333335,-0.006292205354552216,-0.03410566406785587,-0.005951200158698655,-0.012999803033287405,0.04930480448922925,0.07434943746330425,-0.047244094488189003,-0.11678832116788318,1.093333333333333,0.19857828011475165,97.64533666666667,1.4655773685594802,5.356529401154401,0.15896519590082026,5.43,4.15,1.16,0.96,97.12334,99.92006,12.7,13.7,5.2790904761904764,5.156027272727273
2021-11-01,7.65,49.9,97.79302,0.95,0.59,11.6,5.55626,8.76,1,-0.24,0.09195402298850563,0.013270858343119585,-0.015180495153848783,-0.004190780283376605,-0.0126632370399683,0.0030481778178945707,0.05810895851709641,-0.04132231404958675,-0.12121212121212122,1.1199999999999999,0.1539480431834046,97.14286,0.6406230816950003,5.458241825396826,0.15537914997866525,6.3,5.01,1.25,0.87,96.51222,99.30045,12.1,13.2,5.539375,5.251122727272727
2021-12-01,8.76,49.7,99.18245,0.73,0.77,11.1,5.650604347826087,9.15,1,-0.231578947368421,-0.3706896551724138,0.014207864733086328,0.021200980114563617,-0.004008016032064021,-0.014084507042253391,0.016979829566306615,0.0703745982970354,-0.0431034482758621,-0.12598425196850394,0.9766666666666666,0.2610236260060244,97.82923,1.3354832220213062,5.582079782608695,0.05994153680818028,7.65,5.43,0.95,1.16,97.79302,97.12334,11.6,12.7,5.55626,5.2790904761904764
2022-01-01,9.15,48.96,91.92822,0.54,0.73,11.2,5.533504761904761,10.49,1,-0.26027397260273966,-0.568,-0.07314025818075687,-0.04749657608124658,-0.014889336016096655,-0.02294951107563359,-0.02072337376910416,-0.001059729318783842,0.009009009009008917,-0.07438016528925628,0.7399999999999999,0.20518284528683142,96.30122999999999,3.8503300217384457,5.58012303657695,0.062089947992755724,8.76,6.3,0.73,1.25,99.18245,96.51222,11.1,12.1,5.650604347826087,5.539375
2022-02-01,10.49,48.48,95.65832,1.01,0.76,11.2,5.195978947368421,11.15,1,0.8703703703703702,0.06315789473684208,0.0405762234926339,-0.021828756285468986,-0.009803921568627527,-0.02845691382765536,-0.0609967514368156,-0.06484236746149008,0.0,-0.034482758620689724,0.7599999999999999,0.23643180835073735,95.58966333333335,3.6276023109808624,5.460029352366423,0.23605092785338505,9.15,7.65,0.54,0.95,91.92822,97.79302,11.2,11.6,5.533504761904761,5.55626
2022-03-01,11.15,48.62,104.68428,1.62,0.93,11.1,4.967781818181819,11.65,1,0.603960396039604,1.2191780821917808,0.09435624627319394,0.055471809780863524,0.0028877887788778533,-0.021730382293762673,-0.04391802420642532,-0.1208406194475401,-0.008928571428571397,0.0,1.0566666666666666,0.5415102338214236,97.42360666666666,6.558692281433376,5.232421842485,0.2846167172128078,10.49,8.76,1.01,0.73,95.65832,99.18245,11.2,11.1,5.195978947368421,5.650604347826087
2022-04-01,11.65,48.39,100.17405,1.06,0.83,10.5,4.757415789473685,12.51,1,-0.345679012345679,0.962962962962963,-0.043084119220192396,0.08969857134185788,-0.004730563554092848,-0.011642156862745057,-0.0423460684078768,-0.14025269803218332,-0.05405405405405406,-0.06249999999999989,1.23,0.338673884437521,100.17221666666667,4.512980279287047,4.9737255183413085,0.2193419853660887,11.15,9.15,1.62,0.54,104.68428,91.92822,11.1,11.2,4.967781818181819,5.533504761904761
2022-05-01,12.51,48.63,99.77748,0.47,1.03,9.8,4.9544500000000005,12.89,1,-0.5566037735849056,-0.5346534653465347,-0.0039588096917314575,0.04306117857808922,0.004959702417854928,0.0030940594059407633,0.04141622663343325,-0.04648381947173719,-0.06666666666666665,-0.12499999999999989,1.0499999999999998,0.5750652136931946,101.54527,2.725684276709341,4.893215869218501,0.11779507879376241,11.65,10.49,1.06,1.01,100.17405,95.65832,10.5,11.2,4.757415789473685,5.195978947368421
2022-06-01,12.89,48.57,99.26016,0.67,1.02,9.3,5.048609523809524,13.15,1,0.4255319148936172,-0.5864197530864197,-0.0051847370769435575,-0.05181408326063863,-0.0012338062924120985,-0.0010283833813244936,0.0190050406825224,0.016270381547732082,-0.05102040816326525,-0.16216216216216206,0.7333333333333333,0.30005555041247506,99.73723,0.4582726043529683,4.92015843776107,0.14859468752179314,12.51,11.15,0.47,1.62,99.77748,104.68428,9.8,11.1,4.9544500000000005,4.967781818181819
2022-07-01,13.15,48.16,104.00896,-0.68,1.03,9.1,5.36747619047619,13.58,1,-2.0149253731343286,-1.641509433962264,0.04784195391182133,0.038282469362075355,-0.008441424747786752,-0.004753048150444417,0.0631593045892882,0.12823356797031127,-0.021505376344086113,-0.13333333333333341,0.15333333333333324,0.7285830998131471,101.01553333333334,2.6052557268210434,5.123511904761905,0.2164611593544401,12.89,11.65,0.67,1.06,99.26016,100.17405,9.3,10.5,5.048609523809524,4.757415789473685
2022-08-01,13.58,48.45,104.55131,-0.36,1.17,8.9,5.142695652173913,13.65,1,-0.47058823529411775,-1.7659574468085106,0.005214454600834362,0.04784476416922945,0.006021594684385567,-0.0037014188772362955,-0.04187825531506184,0.037995267320068304,-0.0219780219780219,-0.09183673469387754,-0.1233333333333334,0.7054313101453143,102.60681,2.9109423813432884,5.186260455486543,0.16383652475418115,13.15,12.51,-0.68,0.47,104.00896,99.77748,9.1,9.8,5.36747619047619,4.9544500000000005
2022-09-01,13.65,48.23,101.12168,-0.29,1.07,8.7,5.236357142857143,13.65,0,-0.19444444444444442,-1.4328358208955223,-0.03280331925061486,0.01875394921789364,-0.00454076367389078,-0.0070002058884085505,0.018212528412727913,0.03718798575373894,-0.022471910112359716,-0.06451612903225823,-0.4433333333333334,0.2079262689833468,103.22731666666668,1.8435875920698424,5.248842995169082,0.11290923337278981,13.58,12.89,-0.36,0.67,104.55131,99.26016,8.9,9.3,5.142695652173913,5.048609523809524
2022-10-01,13.65,47.7,100.04509,0.59,1.02,8.3,5.249695,13.65,0,-3.0344827586206895,-1.8676470588235294,-0.010646480556889437,-0.03811085121897195,-0.010989010989010839,-0.009551495016611122,0.0025471633769387214,-0.0219434956572655,-0.045977011494252706,-0.08791208791208782,-0.020000000000000056,0.529433659677963,101.90602666666666,2.353275258492696,5.209582598343686,0.058308423784458996,13.65,13.15,-0.29,-0.68,101.12168,104.00896,8.7,9.1,5.236357142857143,5.36747619047619
2022-11-01,13.65,47.86,98.9481,0.41,1.02,8.1,5.274055,13.65,0,-0.30508474576271183,-2.138888888888889,-0.010964955901384132,-0.05359292006958116,0.0033542976939202607,-0.012177502579979405,0.004640269577565803,0.025542897482287996,-0.024096385542168752,-0.08988764044943831,0.23666666666666658,0.4649014232429647,100.03829,1.0868059551274567,5.253369047619048,0.01911559775995051,13.65,13.58,0.59,-0.36,100.04509,104.55131,8.3,8.9,5.249695,5.142695652173913
2022-12-01,13.65,47.89,99.84236,0.62,1.12,7.9,5.241831818181819,13.65,0,0.5121951219512195,-3.137931034482759,0.00903766722150312,-0.012651292976936235,0.0006268282490597965,-0.007049554219365484,-0.006109754604034512,0.0010455122092165592,-0.024691358024691246,-0.09195402298850563,0.5399999999999999,0.11357816691600771,99.61185,0.5836933356656497,5.25519393939394,0.016800658096179425,13.65,13.65,0.41,-0.29,98.9481,101.12168,8.1,8.7,5.274055,5.236357142857143
2023-01-01,13.65,47.13,95.33853,0.53,1.12,8.4,5.200081818181818,13.65,0,-0.14516129032258063,-0.10169491525423724,-0.04510941047467221,-0.04704438768559249,-0.015869701399039426,-0.011949685534591192,-0.007964772897746664,-0.009450678909571297,0.06329113924050622,0.012048192771084265,0.5199999999999999,0.10535653752852993,98.04299666666667,2.384434985532998,5.238656212121213,0.037088694537076486,13.65,13.65,0.62,0.59,99.84236,100.04509,7.9,8.3,5.241831818181819,5.249695
2023-02-01,13.65,47.59,98.665,0.84,0.92,8.6,5.171088888888889,13.65,0,0.5849056603773584,1.048780487804878,0.034891140024919665,-0.0028610958674294418,0.009760237640568548,-0.0056414542415377245,-0.005575475599548629,-0.01952313942708428,0.023809523809523725,0.06172839506172845,0.6633333333333332,0.15947831618541033,97.94863,2.33581049100744,5.204334175084175,0.03556265478916882,13.65,13.65,0.53,0.41,95.33853,98.9481,8.4,8.1,5.200081818181818,5.274055
2023-03-01,13.65,47.8,110.74991,0.71,1.17,8.8,5.210860869565217,13.65,0,-0.15476190476190477,0.14516129032258052,0.12248426493690756,0.1092477181028173,0.00441269174196246,-0.0018793067446231104,0.007691219689103912,-0.00590842089003607,0.023255813953488413,0.11392405063291133,0.6933333333333332,0.155670592384476,101.58448,8.109881687108663,5.194010525545308,0.020569347520929846,13.65,13.65,0.84,0.62,98.665,99.84236,8.6,7.9,5.171088888888889,5.241831818181819
2023-04-01,13.65,47.68,103.93605,0.61,0.92,8.5,5.019133333333333,13.65,0,-0.14084507042253513,0.15094339622641506,-0.061524745257129365,0.09017886052994517,-0.002510460251045954,0.011669849352853756,-0.036793831390067866,-0.03479723803879564,-0.03409090909090917,0.011904761904761862,0.7199999999999999,0.11532562594670938,104.45031999999999,6.058846231065821,5.133694363929146,0.10118609049720691,13.65,13.65,0.71,0.53,110.74991,95.33853,8.8,8.4,5.210860869565217,5.200081818181818
2023-05-01,13.65,48.19,102.77821,0.23,1.12,8.3,4.982240909090909,13.65,0,-0.6229508196721312,-0.7261904761904762,-0.011139926906977848,0.041688643389246494,0.010696308724832182,0.012607690691321505,-0.007350357480525815,-0.03651996394874535,-0.0235294117647058,-0.0348837209302324,0.5166666666666666,0.2532455988429688,105.82139,4.307305469687585,5.070745037329819,0.12273792231369236,13.65,13.65,0.61,0.84,103.93605,98.665,8.5,8.6,5.019133333333333,5.171088888888889
2023-06-01,13.65,48.61,102.19056,-0.08,1.07,8.0,4.850966666666666,13.65,0,-1.3478260869565217,-1.1126760563380282,-0.0057176516306325365,-0.07728539011905289,0.008715501141315585,0.0169456066945608,-0.026348433329410392,-0.06906617004506199,-0.03614457831325313,-0.09090909090909094,0.25333333333333324,0.3455912807542086,102.96827333333333,0.8881311209691077,4.950780303030303,0.08838740998986577,13.65,13.65,0.23,0.71,102.77821,110.74991,8.3,8.8,4.982240909090909,5.210860869565217
2023-07-01,13.65,49.02,105.3951,0.12,1.07,7.9,4.800233333333334,13.19,0,-2.5,-0.8032786885245902,0.03135847381597667,0.014037958918007742,0.008434478502365783,0.02810402684563762,-0.010458396608235998,-0.04361310717653755,-0.012499999999999956,-0.07058823529411762,0.08999999999999993,0.1571623364550206,103.45462333333334,1.7059954281984018,4.877813636363636,0.09392688243903427,13.65,13.65,-0.08,0.61,102.19056,103.93605,8.0,8.5,4.850966666666666,5.019133333333333
2023-08-01,13.19,49.55,106.08791,0.23,1.14,7.8,4.90294347826087,12.97,0,0.9166666666666667,0.0,0.006573455502200787,0.0322023510625451,0.010811913504691795,0.02822162274330764,0.021396906732492615,-0.015916016964444335,-0.012658227848101333,-0.06024096385542177,0.08999999999999993,0.1571623364550206,104.55785666666667,2.0791985367044306,4.851381159420289,0.05135632698058788,13.65,13.65,0.12,0.23,105.3951,102.77821,7.9,8.3,4.800233333333334,4.982240909090909
2023-09-01,12.97,49.66,101.78245,0.26,0.97,7.7,4.93639,12.65,0,0.13043478260869557,-4.25,-0.04058388934233881,-0.003993617414367878,0.002219979818365303,0.021600493725570713,0.006821722886961368,0.017609548612304238,-0.012820512820512775,-0.03749999999999998,0.20333333333333328,0.07371114795832641,104.42181999999998,2.311861138066153,4.879855603864734,0.07095383659492623,13.19,13.65,0.23,-0.08,106.08791,102.19056,7.8,8.0,4.90294347826087,4.850966666666666
2023-10-01,12.65,49.58,101.94681,0.24,1.0,7.6,5.064242857142856,12.17,0,-0.07692307692307698,1.0,0.0016148166997356217,-0.03271774494260171,-0.00161095449053561,0.011423908608731104,0.025900072146417985,0.05499931054938778,-0.012987012987013102,-0.03797468354430389,0.24333333333333326,0.01527525231654902,103.27238999999999,2.439696334628663,4.967858778467909,0.08512981510976181,12.97,13.65,0.26,0.12,101.78245,105.3951,7.7,7.9,4.93639,4.800233333333334
2023-11-01,12.17,49.95,101.61883,0.28,0.92,7.5,4.897735,11.87,0,0.16666666666666674,0.21739130434782616,-0.003217167854491887,-0.042126195152680346,0.007462686567164312,0.008072653884964698,-0.03287912168509166,-0.0010623166030698794,-0.013157894736842035,-0.038461538461538436,0.25999999999999995,0.02000000000002204,101.78269666666667,0.1639901391361635,4.966122619047619,0.0871449258370584,12.65,13.19,0.24,0.23,101.94681,106.08791,7.6,7.8,5.064242857142856,4.90294347826087
2023-12-01,11.87,51.29,101.62388,0.56,0.89,7.4,4.89664,11.65,0,1.0,1.1538461538461542,4.9695514108938355e-05,-0.0015579306648640934,0.0268268268268268,0.0328231977446638,-0.00022357273311035541,-0.008052443182163582,-0.013333333333333308,-0.038961038961038974,0.35999999999999993,0.1743559577416291,101.72984000000001,0.18791849643014039,4.952872619047619,0.09645100935858172,12.17,12.97,0.28,0.26,101.61883,101.78245,7.5,7.7,4.897735,4.93639
2024-01-01,11.65,51.12,99.37657,0.42,0.97,7.6,4.913795454545454,11.15,0,-0.2500000000000001,0.75,-0.022113995253871366,-0.025211578469203633,-0.0033144862546305998,0.03106091165792657,0.003503515583227257,-0.02970777801171287,0.027027027027026973,0.0,0.41999999999999993,0.1400000000000024,100.87309333333333,1.2960296837009122,4.902723484848484,0.009604225162629088,11.87,12.65,0.56,0.24,101.62388,101.94681,7.4,7.6,4.89664,5.064242857142856
2024-02-01,11.15,51.87,102.27501,0.83,0.8,7.8,4.96378947368421,11.0,0,0.9761904761904763,1.964285714285714,0.02916623103413607,0.006457267811487144,0.01467136150234749,0.038438438438438416,0.010174216570718153,0.013486739009809678,0.026315789473684292,0.040000000000000036,0.6033333333333333,0.2084066537645421,101.09182,1.5207085490325034,4.924741642743221,0.034887350588128134,11.65,12.17,0.42,0.28,99.37657,101.61883,7.6,7.5,4.913795454545454,4.897735
2024-03-01,11.0,52.2,109.77135,0.16,0.83,7.9,4.979535,10.65,0,-0.8072289156626506,-0.7142857142857143,0.07329591070193975,0.08017279009618594,0.0063620589936379535,0.017742249951257616,0.003172077784375338,0.016928955365311804,0.012820512820512997,0.06756756756756754,0.4699999999999999,0.33778691508109154,103.80764333333333,5.364194861573718,4.9523733094098885,0.034324460144233786,11.15,11.87,0.83,0.56,102.27501,101.62388,7.8,7.4,4.96378947368421,4.89664
2024-04-01,10.65,52.3,109.30206,0.38,0.89,7.5,5.128486363636363,10.46,0,1.375,-0.09523809523809523,-0.004275159228705805,0.09987756671416603,0.0019157088122603305,0.02308294209702666,0.029912705430600095,0.04369146234858268,-0.05063291139240511,-0.013157894736842035,0.4566666666666666,0.34151622704248463,107.11613999999999,4.199102646244857,5.023936945773524,0.09088407991134195,11.0,11.65,0.16,0.42,109.77135,99.37657,7.9,7.6,4.979535,4.913795454545454
2024-05-01,10.46,53.18,104.71039,0.46,0.83,7.1,5.132447619047619,10.4,0,0.21052631578947367,-0.4457831325301205,-0.04200899781760736,0.023812072958976138,0.016826003824091718,0.025255446308077856,0.000772402445942566,0.03397769914650062,-0.053333333333333344,-0.08974358974358976,0.33333333333333326,0.15534906930308306,107.92793333333333,2.796336371474979,5.080156327561327,0.08716313186352616,10.65,11.15,0.38,0.83,109.30206,102.27501,7.5,7.8,5.128486363636363,4.96378947368421
2024-06-01,10.4,53.86,105.79697,0.21,0.79,6.9,5.388375,10.4,0,-0.5434782608695652,0.3125,0.010377002702406157,-0.03620598635254091,0.012786761940579261,0.031800766283524906,0.04986458702521945,0.08210405188436254,-0.028169014084506894,-0.12658227848101267,0.3499999999999999,0.12767145334803998,106.60314,2.3996439108543917,5.216436327561328,0.14891643024221898,10.46,11.0,0.46,0.16,104.71039,109.77135,7.1,7.9,5.132447619047619,4.979535
2024-07-01,10.4,54.07,111.65413,0.38,0.91,6.8,5.541447826086957,10.4,0,0.8095238095238095,0.0,0.05536226604599359,0.021518990584440845,0.003898997400668458,0.033843212237093745,0.028407975704541233,0.08052306921954688,-0.01449275362318847,-0.09333333333333338,0.3499999999999999,0.12767145334803998,107.38716333333333,3.735025759607802,5.354090148378192,0.20664433364503446,10.4,10.65,0.21,0.38,105.79697,109.30206,6.9,7.5,5.388375,5.128486363636363
2024-08-01,10.4,54.45,110.15021,-0.02,0.87,6.6,5.552013636363636,10.5,1,-1.0526315789473684,-1.0434782608695652,-0.013469452495845857,0.05195110055458674,0.007027926761605352,0.023881158330199437,0.0019066876759066265,0.08174774463531143,-0.02941176470588236,-0.07042253521126762,0.18999999999999995,0.20074859899884973,109.20043666666668,3.041896259725791,5.49394548748353,0.09157922776116875,10.4,10.46,0.38,0.46,111.65413,104.71039,6.8,7.1,5.541447826086957,5.132447619047619
2024-09-01,10.5,54.5,107.12703,0.44,0.84,6.4,5.540966666666667,10.65,1,-23.0,1.0952380952380953,-0.027445975817930734,0.012571815620050497,0.0009182736455464191,0.011882658744894137,-0.001989723084362738,0.02831867987411174,-0.030303030303030165,-0.07246376811594202,0.2666666666666666,0.2500666577801491,109.64379000000001,2.3056462249877763,5.54480937637242,0.006243708842616345,10.4,10.4,-0.02,0.21,110.15021,105.79697,6.6,6.9,5.552013636363636,5.388375
2024-10-01,10.65,54.42,109.185,0.56,0.93,6.2,5.623508695652174,11.04,1,0.27272727272727293,0.47368421052631593,0.019210557783595705,-0.022114094660000472,-0.0014678899082568586,0.006473090438320783,0.014896683909337183,0.014808561253415897,-0.03125,-0.08823529411764697,0.3266666666666666,0.30615900008546887,108.82074666666666,1.5441550104292594,5.572162999560827,0.0448084173476251,10.5,10.4,0.44,0.38,107.12703,111.65413,6.4,6.8,5.540966666666667,5.541447826086957
2024-11-01,11.04,54.75,105.40008,0.39,0.79,6.1,5.806457894736842,11.77,1,-0.3035714285714286,-20.5,-0.03466520126390993,-0.04312411206478861,0.006063947078279952,0.005509641873278293,0.032532927214305785,0.045829184695565184,-0.016129032258064613,-0.0757575757575758,0.4633333333333333,0.0873689494805446,107.23737,1.8948709819669967,5.656977752351895,0.1358732179748016,10.65,10.4,0.56,-0.02,109.185,110.15021,6.2,6.6,5.623508695652174,5.552013636363636
2024-12-01,11.77,54.82,104.09785,0.52,0.93,6.2,6.096395238095239,12.24,1,0.33333333333333326,0.18181818181818188,-0.012355113961962871,-0.02827652367474398,0.0012785388127853903,0.0058715596330274344,0.0499335995566601,0.10024037407947572,0.016393442622950838,-0.03125,0.49,0.08888194417315919,106.22764333333333,2.6426160492273505,5.842120609494752,0.23845186605238827,11.04,10.5,0.39,0.44,105.40008,107.12703,6.1,6.4,5.806457894736842,5.540966666666667
2025-01-01,12.24,55.2,102.93796,0.16,1.01,6.5,6.021172727272727,13.15,1,-0.6923076923076923,-0.7142857142857143,-0.011142305052409762,-0.05721518523606717,0.006931776723823502,0.01433296582138932,-0.01233885072812535,0.07071457574663453,0.048387096774193505,0.048387096774193505,0.35666666666666663,0.18230011885167294,104.14529666666665,1.2317455553944798,5.974675286701603,0.15045738517327592,11.77,10.65,0.52,0.56,104.09785,109.185,6.2,6.2,6.096395238095239,5.623508695652174
2025-02-01,13.15,55.63,106.86305,1.31,0.99,6.8,5.765045,13.57,1,7.1875,2.358974358974359,0.03813063713327902,0.013880160242762507,0.007789855072463769,0.016073059360730557,-0.04253784750478995,-0.007132213044097058,0.04615384615384621,0.11475409836065587,0.6633333333333332,0.5882459802950919,104.63295333333333,2.016515449986446,5.960870988455988,0.17371088005557903,12.24,11.04,0.16,0.39,102.93796,105.40008,6.5,6.1,6.021172727272727,5.806457894736842
2025-03-01,13.57,55.51,114.00139,0.56,0.96,7.0,5.746215789473684,14.15,1,-0.5725190839694656,0.0769230769230771,0.0667989543626164,0.09513683519880578,-0.0021571094733058294,0.012586647209047674,-0.003266099488610341,-0.05744041108643161,0.02941176470588247,0.12903225806451601,0.6766666666666666,0.5838093296045668,107.93413333333335,5.608946912873564,5.844144505582137,0.1535997338814731,13.15,11.77,1.31,0.52,106.86305,104.09785,6.8,6.2,5.765045,6.096395238095239
2025-04-01,14.15,55.47,112.41307,0.43,1.06,6.6,5.783085,14.55,1,-0.2321428571428572,1.6875,-0.013932461700686294,0.09204680178235503,-0.0007205908845252518,0.004891304347826031,0.00641625930475076,-0.03954175341861832,-0.05714285714285716,0.01538461538461533,0.7666666666666666,0.4750087718488297,111.09250333333334,3.7479189865489015,5.7647819298245615,0.018436013008364605,13.57,12.24,0.56,0.16,114.00139,102.93796,7.0,6.5,5.746215789473684,6.021172727272727
